,Year,Round,Region Number,Region Name,Seed,Score,Team,Team.1,Score.1,Seed.1,Pointdiff,Winner,Champs,MM19,,Seed,Matchup,Champs
1116,2002,2,4,Midwest,2,92,Oregon,Wake Forest,87,7,5,1,0,Yes (1),,2,7,0
1117,2002,2,4,Midwest,3,64,Mississippi St,Texas,68,6,4,2,0,Yes (1),,3,6,0
1118,2002,2,4,Midwest,4,72,Illinois,Creighton,60,12,12,1,0,No,,4,12,0
1119,2002,3,1,South,1,73,Duke,Indiana,74,5,1,2,0,Yes (1),,1,5,0
1120,2002,3,1,South,10,78,Kent St,Pittsburgh,73,3,5,1,0,No,,10,3,0
1121,2002,3,2,West,8,73,UCLA,Missouri,82,12,9,2,0,No,,8,12,0
1122,2002,3,2,West,2,88,Oklahoma,Arizona,67,3,21,1,0,Yes (1),,2,3,0
1123,2002,3,3,East,1,78,Maryland,Kentucky,68,4,10,1,0,Yes (1),,1,4,0
1124,2002,3,3,East,2,71,Connecticut,Southern Illinois,59,11,12,1,0,No,,2,11,0
1125,2002,3,4,Midwest,1,73,Kansas,Illinois,69,4,4,1,0,Yes (1),,1,4,0
1126,2002,3,4,Midwest,2,72,Oregon,Texas,70,6,2,1,0,Yes (1),,2,6,0
1127,2002,4,1,South,5,81,Indiana,Kent St,69,10,12,1,0,No,,5,10,0
1128,2002,4,2,West,12,75,Missouri,Oklahoma,81,2,6,2,0,Yes (2),,12,2,0
1129,2002,4,3,East,1,90,Maryland,Connecticut,82,2,8,1,0,Yes (1),,1,2,0
1130,2002,4,4,Midwest,1,104,Kansas,Oregon,86,2,18,1,0,Yes (1),,1,2,0
1131,2002,5,1,Final Four,5,73,Indiana,Oklahoma,64,2,9,1,0,Yes (2),,5,2,0
1132,2002,5,2,Final Four,1,97,Maryland,Kansas,88,1,9,1,0,Yes (1),,1,1,0
1133,2002,6,1,Championship,5,52,Indiana,Maryland,64,1,12,3,1,Yes (2),,5,1,1
1134,2003,1,1,Midwest,1,95,Kentucky,IUPUI,64,16,31,1,0,Yes (1),,1,16,0
1135,2003,1,1,Midwest,2,87,Pittsburgh,Wagner,61,15,26,1,0,No,,2,15,0
1136,2003,1,1,Midwest,3,72,Marquette,Holy Cross,68,14,4,1,0,Yes (1),,3,14,0
1137,2003,1,1,Midwest,4,71,Dayton,Tulsa,84,13,13,2,0,No,,4,13,0
1138,2003,1,1,Midwest,5,81,Wisconsin,Weber St,74,12,7,1,0,Yes (1),,5,12,0
1139,2003,1,1,Midwest,6,72,Missouri,Southern Illinois,71,11,1,1,0,No,,6,11,0
1140,2003,1,1,Midwest,7,67,Indiana,Alabama,62,10,5,1,0,No,,7,10,0
1141,2003,1,1,Midwest,8,58,Oregon,Utah,60,9,2,2,0,Yes (1),,8,9,0
1142,2003,1,2,West,1,80,Arizona,Vermont,51,16,29,1,0,Yes (1),,1,16,0
1143,2003,1,2,West,2,64,Kansas,Utah St,61,15,3,1,0,Yes (1),,2,15,0
1144,2003,1,2,West,3,67,Duke,Colorado St,57,14,10,1,0,Yes (1),,3,14,0
1145,2003,1,2,West,4,65,Illinois,Western Kentucky,60,13,5,1,0,No,,4,13,0
1146,2003,1,2,West,5,70,Notre Dame,Wisconsin Milwaukee,69,12,1,1,0,No,,5,12,0
1147,2003,1,2,West,6,73,Creighton,Central Michigan,79,11,6,2,0,No,,6,11,0
1148,2003,1,2,West,7,71,Memphis,Arizona St,84,10,13,2,0,No,,7,10,0
1149,2003,1,2,West,8,69,Cincinnati,Gonzaga,74,9,5,2,0,Yes (1),,8,9,0
1150,2003,1,3,South,1,82,Texas,UNC Asheville,61,16,21,1,0,No,,1,16,0
1151,2003,1,3,South,2,85,Florida,Sam Houston St,55,15,30,1,0,Yes (1),,2,15,0
1152,2003,1,3,South,3,71,Xavier,Troy,59,14,12,1,0,No,,3,14,0
1153,2003,1,3,South,4,77,Stanford,San Diego,69,13,8,1,0,No,,4,13,0
1154,2003,1,3,South,5,58,Connecticut,BYU,53,12,5,1,0,No,,5,12,0
1155,2003,1,3,South,6,75,Maryland,UNC Wilmington,73,11,2,1,0,Yes (1),,6,11,0
1156,2003,1,3,South,7,79,Michigan St,Colorado,64,10,15,1,0,Yes (1),,7,10,0
1157,2003,1,3,South,8,56,LSU,Purdue,80,9,24,2,0,Yes (1),,8,9,0
1158,2003,1,4,East,1,71,Oklahoma,South Carolina St,54,16,17,1,0,Yes (1),,1,16,0
1159,2003,1,4,East,2,76,Wake Forest,East Tennessee St,73,15,3,1,0,No,,2,15,0
1160,2003,1,4,East,3,76,Syracuse,Manhattan,65,14,11,1,0,Yes (1),,3,14,0
1161,2003,1,4,East,4,86,Louisville,Austin Peay,64,13,22,1,0,Yes (1),,4,13,0
1162,2003,1,4,East,5,46,Mississippi St,Butler,47,12,1,2,0,Yes (1),,5,12,0
1163,2003,1,4,East,6,77,Oklahoma St,Pennsylvania,63,11,14,1,0,No,,6,11,0
1164,2003,1,4,East,7,63,St Josephs,Auburn,65,10,2,2,0,Yes (2),,7,10,0
1165,2003,1,4,East,8,76,California,NC State,74,9,2,1,0,No,,8,9,0
1166,2003,2,1,Midwest,1,74,Kentucky,Utah,54,9,20,1,0,Yes (1),,1,9,0
1167,2003,2,1,Midwest,2,74,Pittsburgh,Indiana,52,7,22,1,0,No,,2,7,0
1168,2003,2,1,Midwest,3,101,Marquette,Missouri,92,6,9,1,0,Yes (1),,3,6,0
1169,2003,2,1,Midwest,13,60,Tulsa,Wisconsin,61,5,1,2,0,Yes (2),,13,5,0
1170,2003,2,2,West,1,96,Arizona,Gonzaga,95,9,1,1,0,Yes (1),,1,9,0
1171,2003,2,2,West,2,108,Kansas,Arizona St,76,10,32,1,0,Yes (1),,2,10,0
1172,2003,2,2,West,3,86,Duke,Central Michigan,60,11,26,1,0,Yes (1),,3,11,0
1173,2003,2,2,West,4,60,Illinois,Notre Dame,68,5,8,2,0,No,,4,5,0
1174,2003,2,3,South,1,77,Texas,Purdue,67,9,10,1,0,Yes (2),,1,9,0
1175,2003,2,3,South,2,46,Florida,Michigan St,68,7,22,2,0,Yes (1),,2,7,0
1176,2003,2,3,South,3,64,Xavier,Maryland,77,6,13,2,0,Yes (2),,3,6,0
1177,2003,2,3,South,4,74,Stanford,Connecticut,85,5,11,2,0,No,,4,5,0
1178,2003,2,4,East,1,74,Oklahoma,California,65,8,9,1,0,Yes (1),,1,8,0
1179,2003,2,4,East,2,62,Wake Forest,Auburn,68,10,6,2,0,Yes (2),,2,10,0
1180,2003,2,4,East,3,68,Syracuse,Oklahoma St,56,6,12,1,0,Yes (1),,3,6,0
1181,2003,2,4,East,4,71,Louisville,Butler,79,12,8,2,0,Yes (1),,4,12,0
1182,2003,3,1,Midwest,1,63,Kentucky,Wisconsin,57,5,6,1,0,Yes (1),,1,5,0
1183,2003,3,1,Midwest,2,74,Pittsburgh,Marquette,77,3,3,2,0,Yes (2),,2,3,0
1184,2003,3,2,West,1,88,Arizona,Notre Dame,71,5,17,1,0,Yes (1),,1,5,0
1185,2003,3,2,West,2,69,Kansas,Duke,65,3,4,1,0,Yes (1),,2,3,0
1186,2003,3,3,South,1,82,Texas,Connecticut,78,5,4,1,0,No,,1,5,0
1187,2003,3,3,South,7,60,Michigan St,Maryland,58,6,2,1,0,Yes (1),,7,6,0
1188,2003,3,4,East,1,65,Oklahoma,Butler,54,12,11,1,0,Yes (1),,1,12,0
1189,2003,3,4,East,10,78,Auburn,Syracuse,79,3,1,2,0,Yes (1),,10,3,0
1190,2003,4,1,Midwest,1,69,Kentucky,Marquette,83,3,14,2,0,Yes (1),,1,3,0
1191,2003,4,2,West,1,75,Arizona,Kansas,78,2,3,2,0,Yes (1),,1,2,0
1192,2003,4,3,South,1,85,Texas,Michigan St,76,7,9,1,0,Yes (2),,1,7,0
1193,2003,4,4,East,1,47,Oklahoma,Syracuse,63,3,16,2,0,Yes (1),,1,3,0
1194,2003,5,1,Final Four,3,61,Marquette,Kansas,94,2,33,2,0,Yes (1),,3,2,0
1195,2003,5,2,Final Four,1,84,Texas,Syracuse,95,3,11,2,0,Yes (2),,1,3,0
1196,2003,6,1,Championship,2,78,Kansas,Syracuse,81,3,3,3,3,Yes (1),,2,3,3
1197,2004,1,1,Midwest,1,96,Kentucky,Florida A&M,76,16,20,1,0,Yes (1),,1,16,0
1198,2004,1,1,Midwest,2,76,Gonzaga,Valparaiso,49,15,27,1,0,Yes (1),,2,15,0
1199,2004,1,1,Midwest,3,65,Georgia Tech,Northern Iowa,60,14,5,1,0,No,,3,14,0
1200,2004,1,1,Midwest,4,78,Kansas,Illinois Chicago,53,13,25,1,0,Yes (1),,4,13,0
1201,2004,1,1,Midwest,5,58,Providence,Pacific,66,12,8,2,0,No,,5,12,0
1202,2004,1,1,Midwest,6,58,Boston College,Utah,51,11,7,1,0,No,,6,11,0
1203,2004,1,1,Midwest,7,66,Michigan St,Nevada,72,10,6,2,0,Yes (1),,7,10,0
1204,2004,1,1,Midwest,8,100,Washington,UAB,102,9,2,2,0,Yes (1),,8,9,0
1205,2004,1,2,East,1,82,St Josephs,Liberty,63,16,19,1,0,Yes (2),,1,16,0
1206,2004,1,2,East,2,75,Oklahoma St,Eastern Washington,56,15,19,1,0,No,,2,15,0
1207,2004,1,2,East,3,53,Pittsburgh,Central Florida,44,14,9,1,0,Yes (2),,3,14,0
1208,2004,1,2,East,4,79,Wake Forest,VCU,78,13,1,1,0,Yes (2),,4,13,0
1209,2004,1,2,East,5,60,Florida,Manhattan,75,12,15,2,0,Yes (1),,5,12,0
1210,2004,1,2,East,6,76,Wisconsin,Richmond,64,11,12,1,0,Yes (1),,6,11,0
1211,2004,1,2,East,7,59,Memphis,South Carolina,43,10,16,1,0,No,,7,10,0
1212,2004,1,2,East,8,76,Texas Tech,Charlotte,73,9,3,1,0,Yes (1),,8,9,0
1213,2004,1,3,South,1,96,Duke,Alabama St,61,16,35,1,0,Yes (1),,1,16,0
1214,2004,1,3,South,2,85,Mississippi St,Monmouth,52,15,33,1,0,Yes (1),,2,15,0
1215,2004,1,3,South,3,66,Texas,Princeton,49,14,17,1,0,No,,3,14,0
1216,2004,1,3,South,4,80,Cincinnati,East Tennessee St,77,13,3,1,0,Yes (1),,4,13,0
1217,2004,1,3,South,5,72,Illinois,Murray St,53,12,19,1,0,No,,5,12,0
1218,2004,1,3,South,6,63,North Carolina,Air Force,52,11,11,1,0,Yes (1),,6,11,0
1219,2004,1,3,South,7,80,Xavier,Louisville,70,10,10,1,0,Yes (2),,7,10,0
1220,2004,1,3,South,8,80,Seton Hall,Arizona,76,9,4,1,0,Yes (1),,8,9,0
1221,2004,1,4,West,1,71,Stanford,Texas San Antonio,45,16,26,1,0,No,,1,16,0
1222,2004,1,4,West,2,70,Connecticut,Vermont,53,15,17,1,0,Yes (2),,2,15,0
1223,2004,1,4,West,3,61,NC State,Louisiana Lafayette,52,14,9,1,0,No,,3,14,0
1224,2004,1,4,West,4,86,Maryland,UTEP,83,13,3,1,0,Yes (1),,4,13,0
1225,2004,1,4,West,5,80,Syracuse,BYU,75,12,5,1,0,Yes (1),,5,12,0
1226,2004,1,4,West,6,71,Vanderbilt,Western Michigan,58,11,13,1,0,No,,6,11,0
1227,2004,1,4,West,7,76,DePaul,Dayton,69,10,7,1,0,No,,7,10,0
1228,2004,1,4,West,8,65,Alabama,Southern Illinois,64,9,1,1,0,No,,8,9,0
1229,2004,2,1,Midwest,1,75,Kentucky,UAB,76,9,1,2,0,Yes (1),,1,9,0
1230,2004,2,1,Midwest,2,72,Gonzaga,Nevada,91,10,19,2,0,Yes (1),,2,10,0
1231,2004,2,1,Midwest,3,57,Georgia Tech,Boston College,54,6,3,1,0,No,,3,6,0
1232,2004,2,1,Midwest,4,78,Kansas,Pacific,63,12,15,1,0,Yes (1),,4,12,0
1233,2004,2,2,East,1,70,St Josephs,Texas Tech,65,8,5,1,0,Yes (2),,1,8,0
1234,2004,2,2,East,2,70,Oklahoma St,Memphis,53,7,17,1,0,No,,2,7,0
1235,2004,2,2,East,3,59,Pittsburgh,Wisconsin,55,6,4,1,0,Yes (2),,3,6,0
1236,2004,2,2,East,4,84,Wake Forest,Manhattan,80,12,4,1,0,No,,4,12,0
1237,2004,2,3,South,1,90,Duke,Seton Hall,62,8,28,1,0,Yes (1),,1,8,0
1238,2004,2,3,South,2,74,Mississippi St,Xavier,89,7,15,2,0,Yes (1),,2,7,0
1239,2004,2,3,South,3,78,Texas,North Carolina,75,6,3,1,0,Yes (2),,3,6,0
1240,2004,2,3,South,4,68,Cincinnati,Illinois,92,5,24,2,0,Yes (1),,4,5,0
1241,2004,2,4,West,1,67,Stanford,Alabama,70,8,3,2,0,No,,1,8,0
1242,2004,2,4,West,2,72,Connecticut,DePaul,55,7,17,1,0,No,,2,7,0
1243,2004,2,4,West,3,73,NC State,Vanderbilt,75,6,2,2,0,No,,3,6,0
1244,2004,2,4,West,4,70,Maryland,Syracuse,72,5,2,2,0,Yes (1),,4,5,0
1245,2004,3,1,Midwest,9,74,UAB,Kansas,100,4,26,2,0,Yes (2),,9,4,0
1246,2004,3,1,Midwest,10,67,Nevada,Georgia Tech,72,3,5,2,0,Yes (1),,10,3,0
1247,2004,3,2,East,1,84,St Josephs,Wake Forest,80,4,4,1,0,No,,1,4,0
1248,2004,3,2,East,2,63,Oklahoma St,Pittsburgh,51,3,12,1,0,No,,2,3,0
1249,2004,3,3,South,1,72,Duke,Illinois,62,5,10,1,0,Yes (1),,1,5,0
1250,2004,3,3,South,7,79,Xavier,Texas,71,3,8,1,0,No,,7,3,0
1251,2004,3,4,West,8,80,Alabama,Syracuse,71,5,9,1,0,Yes (2),,8,5,0
1252,2004,3,4,West,2,73,Connecticut,Vanderbilt,53,6,20,1,0,No,,2,6,0
1253,2004,4,1,Midwest,4,71,Kansas,Georgia Tech,79,3,8,2,0,Yes (1),,4,3,0
1254,2004,4,2,East,1,62,St Josephs,Oklahoma St,64,2,2,2,0,No,,1,2,0
1255,2004,4,3,South,1,66,Duke,Xavier,63,7,3,1,0,Yes (1),,1,7,0
1256,2004,4,4,West,8,71,Alabama,Connecticut,87,2,16,2,0,No,,8,2,0
1257,2004,5,1,Final Four,3,67,Georgia Tech,Oklahoma St,65,2,2,1,0,No,,3,2,0
1258,2004,5,2,Final Four,1,78,Duke,Connecticut,79,2,1,2,0,Yes (1),,1,2,0
1259,2004,6,1,Championship,3,73,Georgia Tech,Connecticut,82,2,9,3,2,No,,3,2,2
1260,2005,1,1,Midwest,1,67,Illinois,Fairleigh Dickinson,55,16,12,1,0,No,,1,16,0
1261,2005,1,1,Midwest,2,63,Oklahoma St,Southeastern Louisiana,50,15,13,1,0,No,,2,15,0
1262,2005,1,1,Midwest,3,66,Arizona,Utah St,53,14,13,1,0,Yes (1),,3,14,0
1263,2005,1,1,Midwest,4,85,Boston College,Pennsylvania,65,13,20,1,0,No,,4,13,0
1264,2005,1,1,Midwest,5,73,Alabama,Wisconsin Milwaukee,83,12,10,2,0,No,,5,12,0
1265,2005,1,1,Midwest,6,68,LSU,UAB,82,11,14,2,0,Yes (1),,6,11,0
1266,2005,1,1,Midwest,7,65,Southern Illinois,St Marys,56,10,9,1,0,Yes (2),,7,10,0
1267,2005,1,1,Midwest,8,57,Texas,Nevada,61,9,4,2,0,Yes (2),,8,9,0
1268,2005,1,2,West,1,88,Washington,Montana,77,16,11,1,0,Yes (1),,1,16,0
1269,2005,1,2,West,2,70,Wake Forest,Chattanooga,54,15,16,1,0,No,,2,15,0
1270,2005,1,2,West,3,74,Gonzaga,Winthrop,64,14,10,1,0,Yes (1),,3,14,0
1271,2005,1,2,West,4,68,Louisville,Louisiana Lafayette,62,13,6,1,0,Yes (1),,4,13,0
1272,2005,1,2,West,5,80,Georgia Tech,George Washington,68,12,12,1,0,No,,5,12,0
1273,2005,1,2,West,6,78,Texas Tech,UCLA,66,11,12,1,0,Yes (1),,6,11,0
1274,2005,1,2,West,7,63,West Virginia,Creighton,61,10,2,1,0,No,,7,10,0
1275,2005,1,2,West,8,79,Pacific,Pittsburgh,71,9,8,1,0,No,,8,9,0
1276,2005,1,3,East,1,96,North Carolina,Oakland,68,16,28,1,0,Yes (1),,1,16,0
1277,2005,1,3,East,2,77,Connecticut,Central Florida,71,15,6,1,0,Yes (2),,2,15,0
1278,2005,1,3,East,3,63,Kansas,Bucknell,64,14,1,2,0,Yes (1),,3,14,0
1279,2005,1,3,East,4,67,Florida,Ohio,62,13,5,1,0,Yes (1),,4,13,0
1280,2005,1,3,East,5,55,Villanova,New Mexico,47,12,8,1,0,Yes (1),,5,12,0
1281,2005,1,3,East,6,57,Wisconsin,Northern Iowa,52,11,5,1,0,Yes (1),,6,11,0
1282,2005,1,3,East,7,63,Charlotte,NC State,75,10,12,2,0,No,,7,10,0
1283,2005,1,3,East,8,53,Minnesota,Iowa St,64,9,11,2,0,Yes (1),,8,9,0
1284,2005,1,4,South,1,63,Duke,Delaware St,46,16,17,1,0,Yes (1),,1,16,0
1285,2005,1,4,South,2,72,Kentucky,Eastern Kentucky,64,15,8,1,0,Yes (1),,2,15,0
1286,2005,1,4,South,3,84,Oklahoma,Niagara,67,14,17,1,0,Yes (1),,3,14,0
1287,2005,1,4,South,4,57,Syracuse,Vermont,60,13,3,2,0,Yes (1),,4,13,0
1288,2005,1,4,South,5,89,Michigan St,Old Dominion,81,12,8,1,0,Yes (1),,5,12,0
1289,2005,1,4,South,6,60,Utah,UTEP,54,11,6,1,0,No,,6,11,0
1290,2005,1,4,South,7,76,Cincinnati,Iowa,64,10,12,1,0,Yes (1),,7,10,0
1291,2005,1,4,South,8,70,Stanford,Mississippi St,93,9,23,2,0,Yes (2),,8,9,0
1292,2005,2,1,Midwest,1,71,Illinois,Nevada,59,9,12,1,0,Yes (2),,1,9,0
1293,2005,2,1,Midwest,2,85,Oklahoma St,Southern Illinois,77,7,8,1,0,No,,2,7,0
1294,2005,2,1,Midwest,3,85,Arizona,UAB,63,11,22,1,0,Yes (1),,3,11,0
1295,2005,2,1,Midwest,4,75,Boston College,Wisconsin Milwaukee,83,12,8,2,0,No,,4,12,0
1296,2005,2,2,West,1,97,Washington,Pacific,79,8,18,1,0,Yes (1),,1,8,0
1297,2005,2,2,West,2,105,Wake Forest,West Virginia,111,7,6,2,0,No,,2,7,0
1298,2005,2,2,West,3,69,Gonzaga,Texas Tech,71,6,2,2,0,Yes (1),,3,6,0
1299,2005,2,2,West,4,76,Louisville,Georgia Tech,54,5,22,1,0,Yes (1),,4,5,0
1300,2005,2,3,East,1,92,North Carolina,Iowa St,65,9,27,1,0,Yes (1),,1,9,0
1301,2005,2,3,East,2,62,Connecticut,NC State,65,10,3,2,0,No,,2,10,0
1302,2005,2,3,East,14,62,Bucknell,Wisconsin,71,6,9,2,0,Yes (2),,14,6,0
1303,2005,2,3,East,4,65,Florida,Villanova,76,5,11,2,0,Yes (1),,4,5,0
1304,2005,2,4,South,1,63,Duke,Mississippi St,55,9,8,1,0,Yes (1),,1,9,0
1305,2005,2,4,South,2,69,Kentucky,Cincinnati,60,7,9,1,0,Yes (1),,2,7,0
1306,2005,2,4,South,3,58,Oklahoma,Utah,67,6,9,2,0,Yes (1),,3,6,0
1307,2005,2,4,South,13,61,Vermont,Michigan St,72,5,11,2,0,Yes (1),,13,5,0
1308,2005,3,1,Midwest,1,77,Illinois,Wisconsin Milwaukee,63,12,14,1,0,No,,1,12,0
1309,2005,3,1,Midwest,2,78,Oklahoma St,Arizona,79,3,1,2,0,Yes (2),,2,3,0
1310,2005,3,2,West,1,79,Washington,Louisville,93,4,14,2,0,Yes (1),,1,4,0
1311,2005,3,2,West,7,65,West Virginia,Texas Tech,60,6,5,1,0,Yes (2),,7,6,0
1312,2005,3,3,East,1,67,North Carolina,Villanova,66,5,1,1,0,Yes (1),,1,5,0
1313,2005,3,3,East,10,56,NC State,Wisconsin,65,6,9,2,0,Yes (2),,10,6,0
1314,2005,3,4,South,1,68,Duke,Michigan St,78,5,10,2,0,Yes (1),,1,5,0
1315,2005,3,4,South,2,62,Kentucky,Utah,52,6,10,1,0,Yes (1),,2,6,0
1316,2005,4,1,Midwest,1,90,Illinois,Arizona,89,3,1,1,0,Yes (2),,1,3,0
1317,2005,4,2,West,4,93,Louisville,West Virginia,85,7,8,1,0,Yes (1),,4,7,0
1318,2005,4,3,East,1,88,North Carolina,Wisconsin,82,6,6,1,0,Yes (1),,1,6,0
1319,2005,4,4,South,5,94,Michigan St,Kentucky,88,2,6,1,0,Yes (1),,5,2,0
1320,2005,5,1,Final Four,1,72,Illinois,Louisville,57,4,15,1,0,Yes (2),,1,4,0
1321,2005,5,2,Final Four,1,87,North Carolina,Michigan St,71,5,16,1,0,Yes (1),,1,5,0
1322,2005,6,1,Championship,1,70,Illinois,North Carolina,75,1,5,3,1,Yes (2),,1,1,1
1323,2006,1,1,South,1,70,Duke,Southern,54,16,16,1,0,Yes (1),,1,16,0
1324,2006,1,1,South,2,60,Texas,Pennsylvania,52,15,8,1,0,No,,2,15,0
1325,2006,1,1,South,3,63,Iowa,Northwestern St,64,14,1,2,0,Yes (1),,3,14,0
1326,2006,1,1,South,4,80,LSU,Iona,64,13,16,1,0,Yes (1),,4,13,0
1327,2006,1,1,South,5,58,Syracuse,Texas A&M,66,12,8,2,0,Yes (1),,5,12,0
1328,2006,1,1,South,6,64,West Virginia,Southern Illinois,46,11,18,1,0,No,,6,11,0
1329,2006,1,1,South,7,52,California,NC State,58,10,6,2,0,No,,7,10,0
1330,2006,1,1,South,8,88,George Washington,UNC Wilmington,85,9,3,1,0,No,,8,9,0
1331,2006,1,2,West,1,94,Memphis,Oral Roberts,78,16,16,1,0,No,,1,16,0
1332,2006,1,2,West,2,78,UCLA,Belmont,44,15,34,1,0,Yes (2),,2,15,0
1333,2006,1,2,West,3,79,Gonzaga,Xavier,75,14,4,1,0,Yes (1),,3,14,0
1334,2006,1,2,West,4,73,Kansas,Bradley,77,13,4,2,0,Yes (1),,4,13,0
1335,2006,1,2,West,5,79,Pittsburgh,Kent St,64,12,15,1,0,No,,5,12,0
1336,2006,1,2,West,6,87,Indiana,San Diego St,83,11,4,1,0,No,,6,11,0
1337,2006,1,2,West,7,85,Marquette,Alabama,90,10,5,2,0,Yes (1),,7,10,0
1338,2006,1,2,West,8,55,Arkansas,Bucknell,59,9,4,2,0,No,,8,9,0
1339,2006,1,3,East,1,72,Connecticut,Albany,59,16,13,1,0,No,,1,16,0
1340,2006,1,3,East,2,63,Tennessee,Winthrop,61,15,2,1,0,Yes (1),,2,15,0
1341,2006,1,3,East,3,69,North Carolina,Murray St,65,14,4,1,0,Yes (1),,3,14,0
1342,2006,1,3,East,4,78,Illinois,Air Force,69,13,9,1,0,No,,4,13,0
1343,2006,1,3,East,5,75,Washington,Utah St,61,12,14,1,0,Yes (1),,5,12,0
1344,2006,1,3,East,6,65,Michigan St,George Mason,75,11,10,2,0,Yes (1),,6,11,0
1345,2006,1,3,East,7,86,Wichita St,Seton Hall,66,10,20,1,0,Yes (2),,7,10,0
1346,2006,1,3,East,8,69,Kentucky,UAB,64,9,5,1,0,Yes (1),,8,9,0
1347,2006,1,4,Midwest,1,58,Villanova,Monmouth,45,16,13,1,0,Yes (1),,1,16,0
1348,2006,1,4,Midwest,2,70,Ohio St,Davidson,62,15,8,1,0,Yes (1),,2,15,0
1349,2006,1,4,Midwest,3,76,Florida,South Alabama,50,14,26,1,0,Yes (1),,3,14,0
1350,2006,1,4,Midwest,4,88,Boston College,Pacific,76,13,12,1,0,No,,4,13,0
1351,2006,1,4,Midwest,5,79,Nevada,Montana,87,12,8,2,0,Yes (1),,5,12,0
1352,2006,1,4,Midwest,6,74,Oklahoma,Wisconsin Milwaukee,82,11,8,2,0,Yes (1),,6,11,0
1353,2006,1,4,Midwest,7,54,Georgetown,Northern Iowa,49,10,5,1,0,No,,7,10,0
1354,2006,1,4,Midwest,8,94,Arizona,Wisconsin,75,9,19,1,0,Yes (1),,8,9,0
1355,2006,2,1,South,1,74,Duke,George Washington,61,8,13,1,0,Yes (1),,1,8,0
1356,2006,2,1,South,2,75,Texas,NC State,54,10,21,1,0,No,,2,10,0
1357,2006,2,1,South,14,54,Northwestern St,West Virginia,67,6,13,2,0,No,,14,6,0
1358,2006,2,1,South,4,58,LSU,Texas A&M,57,12,1,1,0,Yes (1),,4,12,0
1359,2006,2,2,West,1,72,Memphis,Bucknell,56,9,16,1,0,No,,1,9,0
1360,2006,2,2,West,2,62,UCLA,Alabama,59,10,3,1,0,No,,2,10,0
1361,2006,2,2,West,3,90,Gonzaga,Indiana,80,6,10,1,0,Yes (1),,3,6,0
1362,2006,2,2,West,13,72,Bradley,Pittsburgh,66,5,6,1,0,Yes (1),,13,5,0
1363,2006,2,3,East,1,87,Connecticut,Kentucky,83,8,4,1,0,Yes (2),,1,8,0
1364,2006,2,3,East,2,73,Tennessee,Wichita St,80,7,7,2,0,Yes (1),,2,7,0
1365,2006,2,3,East,3,60,North Carolina,George Mason,65,11,5,2,0,Yes (1),,3,11,0
1366,2006,2,3,East,4,64,Illinois,Washington,67,5,3,2,0,Yes (2),,4,5,0
1367,2006,2,4,Midwest,1,82,Villanova,Arizona,78,8,4,1,0,Yes (1),,1,8,0
1368,2006,2,4,Midwest,2,52,Ohio St,Georgetown,70,7,18,2,0,Yes (1),,2,7,0
1369,2006,2,4,Midwest,3,82,Florida,Wisconsin Milwaukee,60,11,22,1,0,Yes (1),,3,11,0
1370,2006,2,4,Midwest,4,69,Boston College,Montana,56,12,13,1,0,Yes (2),,4,12,0
1371,2006,3,1,South,1,54,Duke,LSU,62,4,8,2,0,Yes (1),,1,4,0
1372,2006,3,1,South,2,74,Texas,West Virginia,71,6,3,1,0,No,,2,6,0
1373,2006,3,2,West,1,80,Memphis,Bradley,64,13,16,1,0,Yes (2),,1,13,0
1374,2006,3,2,West,2,73,UCLA,Gonzaga,71,3,2,1,0,Yes (2),,2,3,0
1375,2006,3,3,East,1,98,Connecticut,Washington,92,5,6,1,0,Yes (2),,1,5,0
1376,2006,3,3,East,7,55,Wichita St,George Mason,63,11,8,2,0,No,,7,11,0
1377,2006,3,4,Midwest,1,60,Villanova,Boston College,59,4,1,1,0,Yes (1),,1,4,0
1378,2006,3,4,Midwest,7,53,Georgetown,Florida,57,3,4,2,0,Yes (2),,7,3,0
1379,2006,4,1,South,4,70,LSU,Texas,60,2,10,1,0,Yes (1),,4,2,0
1380,2006,4,2,West,1,45,Memphis,UCLA,50,2,5,2,0,No,,1,2,0
1381,2006,4,3,East,1,84,Connecticut,George Mason,86,11,2,2,0,No,,1,11,0
1382,2006,4,4,Midwest,1,62,Villanova,Florida,75,3,13,2,0,Yes (1),,1,3,0
1383,2006,5,1,Final Four,4,45,LSU,UCLA,59,2,14,2,0,Yes (1),,4,2,0
1384,2006,5,2,Final Four,11,58,George Mason,Florida,73,3,15,2,0,Yes (2),,11,3,0
1385,2006,6,1,Championship,2,57,UCLA,Florida,73,3,16,3,3,Yes (2),,2,3,3
1386,2007,1,1,Midwest,1,112,Florida,Jackson St,69,16,43,1,0,Yes (1),,1,16,0
1387,2007,1,1,Midwest,2,76,Wisconsin,Texas A&M Corpus Christi,63,15,13,1,0,Yes (1),,2,15,0
1388,2007,1,1,Midwest,3,58,Oregon,Miami Ohio,56,14,2,1,0,Yes (1),,3,14,0
1389,2007,1,1,Midwest,4,82,Maryland,Davidson,70,13,12,1,0,Yes (1),,4,13,0
1390,2007,1,1,Midwest,5,57,Butler,Old Dominion,46,12,11,1,0,Yes (2),,5,12,0
1391,2007,1,1,Midwest,6,64,Notre Dame,Winthrop,74,11,10,2,0,No,,6,11,0
1392,2007,1,1,Midwest,7,67,UNLV,Georgia Tech,63,10,4,1,0,No,,7,10,0
